LOC,bug,PDA,LLOC,Parent,PUA,CLOC,LongName,Name,ID
187,,11,96,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/ListDialog.java,ListDialog.java,L718615
232,,2,116,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/ListSelectionDialog.java,ListSelectionDialog.java,L718616
113,,3,50,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/PreferenceLinkArea.java,PreferenceLinkArea.java,L718617
137,,3,39,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/PreferencesUtil.java,PreferencesUtil.java,L718618
185,,8,57,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/PropertyDialogAction.java,PropertyDialogAction.java,L718619
74,,4,16,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/PropertyPage.java,PropertyPage.java,L718620
229,,7,84,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/SelectionDialog.java,SelectionDialog.java,L718621
187,,6,91,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/SelectionStatusDialog.java,SelectionStatusDialog.java,L718622
116,,0,59,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/TwoArrayQuickSorter.java,TwoArrayQuickSorter.java,L718623
274,,6,160,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/TwoPaneElementSelector.java,TwoPaneElementSelector.java,L718624
303,,3,191,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/TypeFilteringDialog.java,TypeFilteringDialog.java,L718625
111,,2,53,L718598,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/dialogs/YesNoCancelListSelectionDialog.java,YesNoCancelListSelectionDialog.java,L718626
87,,7,12,L736498,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/handlers/IHandlerActivation.java,IHandlerActivation.java,L736499
161,,9,17,L736498,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/handlers/IHandlerService.java,IHandlerService.java,L736500
111,,1,64,L736498,1,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/handlers/ShowPerspectiveHandler.java,ShowPerspectiveHandler.java,L736501
151,,3,89,L736498,1,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/handlers/ShowViewHandler.java,ShowViewHandler.java,L736502
146,,9,18,L736568,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/help/AbstractHelpUI.java,AbstractHelpUI.java,L736569
120,,4,50,L736568,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/help/DialogPageContextComputer.java,DialogPageContextComputer.java,L736570
59,,3,6,L736568,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/help/IContextComputer.java,IContextComputer.java,L736571
210,,16,24,L736568,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/help/IWorkbenchHelpSystem.java,IWorkbenchHelpSystem.java,L736572
117,,4,49,L736568,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/help/ViewContextComputer.java,ViewContextComputer.java,L736573
426,,24,84,L736568,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/help/WorkbenchHelp.java,WorkbenchHelp.java,L736574
43,,4,11,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractActionBarConfigurer.java,AbstractActionBarConfigurer.java,L621031
168,,8,73,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractPartSelectionTracker.java,AbstractPartSelectionTracker.java,L621032
396,,12,152,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractSelectionService.java,AbstractSelectionService.java,L621033
552,,18,337,L621030,1,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractWorkingSetManager.java,AbstractWorkingSetManager.java,L621034
366,,12,203,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActionDescriptor.java,ActionDescriptor.java,L621035
649,,6,329,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActionExpression.java,ActionExpression.java,L621036
221,,6,143,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActionPresentation.java,ActionPresentation.java,L621037
322,,5,185,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActionSetActionBars.java,ActionSetActionBars.java,L621038
50,,4,17,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActionSetContributionItem.java,ActionSetContributionItem.java,L621039
160,,1,115,L621030,9,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActionSetManager.java,ActionSetManager.java,L621040
81,,4,33,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActionSetMenuManager.java,ActionSetMenuManager.java,L621041
81,,7,36,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActionSetSeparator.java,ActionSetSeparator.java,L621042
96,,4,59,L621030,3,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActivateEditorAction.java,ActivateEditorAction.java,L621043
207,,8,80,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActiveEditorAction.java,ActiveEditorAction.java,L621044
177,,2,115,L621030,2,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActivePartSourceProvider.java,ActivePartSourceProvider.java,L621045
153,,2,81,L621030,2,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActiveShellSourceProvider.java,ActiveShellSourceProvider.java,L621046
286,,0,155,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ActivityPersistanceHelper.java,ActivityPersistanceHelper.java,L621047
204,,7,119,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/BaseSaveAction.java,BaseSaveAction.java,L621048
123,,5,44,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/BrandingProperties.java,BrandingProperties.java,L621049
230,,22,105,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/BundleGroupProperties.java,BundleGroupProperties.java,L621050
113,,2,54,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ChangeToPerspectiveMenu.java,ChangeToPerspectiveMenu.java,L621051
96,,7,49,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/CloseAllAction.java,CloseAllAction.java,L621052
46,,2,17,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/CloseAllPerspectivesAction.java,CloseAllPerspectivesAction.java,L621053
148,,9,86,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/CloseAllSavedAction.java,CloseAllSavedAction.java,L621054
43,,3,18,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/CloseEditorAction.java,CloseEditorAction.java,L621055
61,,3,24,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ClosePerspectiveAction.java,ClosePerspectiveAction.java,L621056
24,,0,3,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/CompatibleWorkbenchPage.java,CompatibleWorkbenchPage.java,L621057
150,,13,76,L621030,3,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ContainerPlaceholder.java,ContainerPlaceholder.java,L621058
90,,3,51,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/CycleEditorAction.java,CycleEditorAction.java,L621059
574,,12,353,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/CyclePartAction.java,CyclePartAction.java,L621060
140,,7,79,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/CyclePerspectiveAction.java,CyclePerspectiveAction.java,L621061
142,,9,76,L621030,11,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/DefaultStackPresentationSite.java,DefaultStackPresentationSite.java,L621062
142,,9,77,L621030,3,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/DetachedPlaceHolder.java,DetachedPlaceHolder.java,L621063
388,,8,253,L621030,6,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/DetachedWindow.java,DetachedWindow.java,L621064
44,,4,17,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/DirtyPerspectiveMarker.java,DirtyPerspectiveMarker.java,L621065
171,,4,126,L621030,1,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/DragCursors.java,DragCursors.java,L621066
120,,0,94,L621030,6,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/DragHandle.java,DragHandle.java,L621067
159,,2,91,L621030,2,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EarlyStartupRunnable.java,EarlyStartupRunnable.java,L621068
53,,3,21,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditActionSetsAction.java,EditActionSetsAction.java,L621069
444,,15,259,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorActionBars.java,EditorActionBars.java,L621070
132,,4,81,L621030,5,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorActionBuilder.java,EditorActionBuilder.java,L621071
317,,17,168,L621030,4,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorAreaHelper.java,EditorAreaHelper.java,L621072
157,,9,82,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorHistory.java,EditorHistory.java,L621073
239,,13,147,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorHistoryItem.java,EditorHistoryItem.java,L621074
870,,1,633,L621030,6,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorList.java,EditorList.java,L621075
1375,,21,916,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorManager.java,EditorManager.java,L621076
222,,8,133,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorMenuManager.java,EditorMenuManager.java,L621077
203,,14,97,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorPane.java,EditorPane.java,L621078
88,,4,46,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorPluginAction.java,EditorPluginAction.java,L621079
638,,3,410,L621030,10,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorReference.java,EditorReference.java,L621080
529,,21,322,L621030,2,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorSashContainer.java,EditorSashContainer.java,L621081
162,,5,100,L621030,7,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorSite.java,EditorSite.java,L621082
287,,7,173,L621030,10,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorStack.java,EditorStack.java,L621083
60,,0,36,L621030,9,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ErrorEditorPart.java,ErrorEditorPart.java,L621084
39,,0,19,L621030,5,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ErrorViewPart.java,ErrorViewPart.java,L621085
69,,3,31,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ExceptionHandler.java,ExceptionHandler.java,L621086
386,,0,311,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ExtensionEventHandler.java,ExtensionEventHandler.java,L621087
37,,0,13,L621030,1,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ExtensionEventHandlerMessages.java,ExtensionEventHandlerMessages.java,L621088
957,,15,593,L621030,5,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/FastViewBar.java,FastViewBar.java,L621089
128,,0,103,L621030,6,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/FastViewBarContextMenuContribution.java,FastViewBarContextMenuContribution.java,L621090
571,,8,369,L621030,3,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/FastViewPane.java,FastViewPane.java,L621091
103,,4,52,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/FolderLayout.java,FolderLayout.java,L621092
522,,3,374,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/HeapStatus.java,HeapStatus.java,L621093
29,,3,5,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IActionSetContributionItem.java,IActionSetContributionItem.java,L621094
25,,2,4,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IChangeListener.java,IChangeListener.java,L621095
24,,0,3,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ICompatibleWorkbenchPage.java,ICompatibleWorkbenchPage.java,L621096
43,,1,5,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IHeapStatusConstants.java,IHeapStatusConstants.java,L621097
92,,10,15,L621030,3,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ILayoutContainer.java,ILayoutContainer.java,L621098
56,,4,13,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IObjectActionContributor.java,IObjectActionContributor.java,L621102
40,,3,5,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IObjectContributor.java,IObjectContributor.java,L621103
213,,1,48,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IPreferenceConstants.java,IPreferenceConstants.java,L621104
29,,0,4,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IReorderListener.java,IReorderListener.java,L621105
43,,4,7,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IWindowTrim.java,IWindowTrim.java,L621106
389,,1,174,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IWorkbenchConstants.java,IWorkbenchConstants.java,L621107
169,,1,66,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IWorkbenchGraphicConstants.java,IWorkbenchGraphicConstants.java,L621108
327,,1,195,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IWorkbenchHelpContextIds.java,IWorkbenchHelpContextIds.java,L621109
53,,1,20,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IWorkbenchThemeConstants.java,IWorkbenchThemeConstants.java,L621110
172,,6,90,L621030,9,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IntAffineMatrix.java,IntAffineMatrix.java,L621099
52,,4,15,L621030,1,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IntModel.java,IntModel.java,L621100
96,,5,55,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/IntroAction.java,IntroAction.java,L621101
97,,0,47,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/JFaceUtil.java,JFaceUtil.java,L621111
602,,6,332,L621030,4,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/KeyBindingService.java,KeyBindingService.java,L621112
166,,0,92,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/LayoutHelper.java,LayoutHelper.java,L621113
497,,29,233,L621030,15,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/LayoutPart.java,LayoutPart.java,L621114
291,,0,180,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/LayoutPartSash.java,LayoutPartSash.java,L621115
611,,30,277,L621030,3,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/LayoutTree.java,LayoutTree.java,L621116
648,,19,390,L621030,1,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/LayoutTreeNode.java,LayoutTreeNode.java,L621117
582,,15,271,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/LegacyResourceSupport.java,LegacyResourceSupport.java,L621118
60,,4,27,L621030,2,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/LocalWorkingSetManager.java,LocalWorkingSetManager.java,L621119
79,,4,38,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/LockToolBarAction.java,LockToolBarAction.java,L621120
83,,5,40,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/MaximizePartAction.java,MaximizePartAction.java,L621121
82,,4,49,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/MessageLine.java,MessageLine.java,L621122
84,,5,41,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/MinimizePartAction.java,MinimizePartAction.java,L621123
107,,6,43,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Model.java,Model.java,L621124
79,,4,37,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/MultiEditorInnerPane.java,MultiEditorInnerPane.java,L621125
573,,11,408,L621030,2,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/NavigationHistory.java,NavigationHistory.java,L621126
233,,5,182,L621030,1,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/NavigationHistoryAction.java,NavigationHistoryAction.java,L621127
98,,1,71,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/NavigationHistoryEditorInfo.java,NavigationHistoryEditorInfo.java,L621128
188,,3,116,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/NavigationHistoryEntry.java,NavigationHistoryEntry.java,L621129
384,,10,238,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ObjectActionContributor.java,ObjectActionContributor.java,L621130
474,,5,309,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ObjectActionContributorManager.java,ObjectActionContributorManager.java,L621131
80,,3,39,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ObjectActionContributorReader.java,ObjectActionContributorReader.java,L621132
536,,13,286,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ObjectContributorManager.java,ObjectContributorManager.java,L621133
104,,4,48,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ObjectFilterTest.java,ObjectFilterTest.java,L621134
78,,4,31,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ObjectPluginAction.java,ObjectPluginAction.java,L621135
77,,5,34,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/OpenPreferencesAction.java,OpenPreferencesAction.java,L621136
115,,2,83,L621030,6,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/OvalComposite.java,OvalComposite.java,L621137
97,,4,46,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/OverlayIcon.java,OverlayIcon.java,L621138
165,,7,46,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PageEventAction.java,PageEventAction.java,L621139
827,,36,412,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PageLayout.java,PageLayout.java,L621140
111,,7,62,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PageListenerList.java,PageListenerList.java,L621141
234,,9,128,L621030,1,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PagePartSelectionTracker.java,PagePartSelectionTracker.java,L621142
52,,0,17,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PageSelectionService.java,PageSelectionService.java,L621143
295,,2,134,L621030,7,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartList.java,PartList.java,L621144
145,,9,84,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartListenerList.java,PartListenerList.java,L621145
201,,12,129,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartListenerList2.java,PartListenerList2.java,L621146
570,,32,296,L621030,7,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartPane.java,PartPane.java,L621147
55,,4,17,L621030,1,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartPlaceholder.java,PartPlaceholder.java,L621148
55,,2,25,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartPluginAction.java,PartPluginAction.java,L621149
1332,,32,793,L621030,8,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartSashContainer.java,PartSashContainer.java,L621150
176,,7,106,L621030,8,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartService.java,PartService.java,L621151
536,,24,285,L621030,2,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartSite.java,PartSite.java,L621152
1390,,36,826,L621030,14,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartStack.java,PartStack.java,L621153
134,,2,60,L621030,2,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartTester.java,PartTester.java,L621154
1865,,44,1210,L621030,8,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Perspective.java,Perspective.java,L621155
96,,3,36,L621030,0,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PerspectiveAction.java,PerspectiveAction.java,L621156
203,,1,159,L621030,8,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PerspectiveBarContributionItem.java,PerspectiveBarContributionItem.java,L621157
281,,3,165,L621030,5,0,org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PerspectiveBarManager.java,PerspectiveBarManager.java,L621158
